"ward_code","ward","district_code","district","province_code","province"
"10894","Phường 1","554","Thành phố Sóc Trăng","51","Sóc Trăng"
"10895","Phường 4","554","Thành phố Sóc Trăng","51","Sóc Trăng"
"10896","Phường 3","554","Thành phố Sóc Trăng","51","Sóc Trăng"
"10897","Phường 9","554","Thành phố Sóc Trăng","51","Sóc Trăng"
"10898","Phường 10","554","Thành phố Sóc Trăng","51","Sóc Trăng"
"10899","Thị trấn Kế Sách","556","Huyện Kế Sách","51","Sóc Trăng"
"10900","Thị trấn An Lạc Thôn","556","Huyện Kế Sách","51","Sóc Trăng"
"10901","Xã Xuân Hòa","556","Huyện Kế Sách","51","Sóc Trăng"
"10902","Xã Phong Nẫm","556","Huyện Kế Sách","51","Sóc Trăng"
"10903","Xã An Lạc Tây","556","Huyện Kế Sách","51","Sóc Trăng"
"10904","Xã Trinh Phú","556","Huyện Kế Sách","51","Sóc Trăng"
"10905","Xã Ba Trinh","556","Huyện Kế Sách","51","Sóc Trăng"
"10906","Xã Thới An Hội","556","Huyện Kế Sách","51","Sóc Trăng"
"10907","Xã Nhơn Mỹ","556","Huyện Kế Sách","51","Sóc Trăng"
"10908","Xã Kế Thành","556","Huyện Kế Sách","51","Sóc Trăng"
"10909","Xã Kế An","556","Huyện Kế Sách","51","Sóc Trăng"
"10910","Xã Đại Hải","556","Huyện Kế Sách","51","Sóc Trăng"
"10911","Xã An Mỹ","556","Huyện Kế Sách","51","Sóc Trăng"
"10912","Thị trấn Huỳnh Hữu Nghĩa","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10913","Thị trấn Châu Thành","563","Huyện Châu Thành","51","Sóc Trăng"
"10914","Xã Hồ Đắc Kiện","563","Huyện Châu Thành","51","Sóc Trăng"
"10915","Xã Phú Tâm","563","Huyện Châu Thành","51","Sóc Trăng"
"10916","Xã Thuận Hòa","563","Huyện Châu Thành","51","Sóc Trăng"
"10917","Xã Long Hưng","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10918","Xã Phú Tân","563","Huyện Châu Thành","51","Sóc Trăng"
"10919","Xã Thiện Mỹ","563","Huyện Châu Thành","51","Sóc Trăng"
"10920","Xã Hưng Phú","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10921","Xã Mỹ Hương","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10922","Xã An Hiệp","563","Huyện Châu Thành","51","Sóc Trăng"
"10923","Xã Mỹ Tú","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10924","Xã An Ninh","563","Huyện Châu Thành","51","Sóc Trăng"
"10925","Xã Mỹ Phước","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10926","Xã Thuận Hưng","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10927","Xã Mỹ Thuận","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10928","Xã Phú Mỹ","558","Huyện Mỹ Tú","51","Sóc Trăng"
"10929","Thị trấn Cù Lao Dung","555","Huyện Cù Lao Dung","51","Sóc Trăng"
"10930","Xã An Thạnh 1","555","Huyện Cù Lao Dung","51","Sóc Trăng"
"10931","Xã An Thạnh Tây","555","Huyện Cù Lao Dung","51","Sóc Trăng"
"10932","Xã An Thạnh Đông","555","Huyện Cù Lao Dung","51","Sóc Trăng"
"10933","Xã Đại Ân 1","555","Huyện Cù Lao Dung","51","Sóc Trăng"
"10934","Xã An Thạnh 2","555","Huyện Cù Lao Dung","51","Sóc Trăng"
"10935","Xã An Thạnh 3","555","Huyện Cù Lao Dung","51","Sóc Trăng"
"10936","Xã An Thạnh Nam","555","Huyện Cù Lao Dung","51","Sóc Trăng"
"10937","Thị trấn Long Phú","557","Huyện Long Phú","51","Sóc Trăng"
"10938","Xã Song Phụng","557","Huyện Long Phú","51","Sóc Trăng"
"10939","Thị trấn Đại Ngãi","557","Huyện Long Phú","51","Sóc Trăng"
"10940","Xã Hậu Thạnh","557","Huyện Long Phú","51","Sóc Trăng"
"10941","Xã Long Đức","557","Huyện Long Phú","51","Sóc Trăng"
"10942","Xã Trường Khánh","557","Huyện Long Phú","51","Sóc Trăng"
"10943","Xã Phú Hữu","557","Huyện Long Phú","51","Sóc Trăng"
"10944","Xã Tân Hưng","557","Huyện Long Phú","51","Sóc Trăng"
"10945","Xã Châu Khánh","557","Huyện Long Phú","51","Sóc Trăng"
"10946","Xã Tân Thạnh","557","Huyện Long Phú","51","Sóc Trăng"
"10947","Xã Long Phú","557","Huyện Long Phú","51","Sóc Trăng"
"10948","Xã Đại Ân 2","564","Huyện Trần Đề","51","Sóc Trăng"
"10949","Thị trấn Trần Đề","564","Huyện Trần Đề","51","Sóc Trăng"
"10950","Xã Liêu Tú","564","Huyện Trần Đề","51","Sóc Trăng"
"10951","Xã Lịch Hội Thượng","564","Huyện Trần Đề","51","Sóc Trăng"
"10952","Thị trấn Lịch Hội Thượng","564","Huyện Trần Đề","51","Sóc Trăng"
"10953","Xã Trung Bình","564","Huyện Trần Đề","51","Sóc Trăng"
"10954","Thị trấn Mỹ Xuyên","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10955","Xã Tài Văn","564","Huyện Trần Đề","51","Sóc Trăng"
"10956","Xã Đại Tâm","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10957","Xã Tham Đôn","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10958","Xã Viên An","564","Huyện Trần Đề","51","Sóc Trăng"
"10959","Xã Thạnh Thới An","564","Huyện Trần Đề","51","Sóc Trăng"
"10960","Xã Thạnh Thới Thuận","564","Huyện Trần Đề","51","Sóc Trăng"
"10961","Xã Viên Bình","564","Huyện Trần Đề","51","Sóc Trăng"
"10962","Xã Thạnh Phú","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10963","Xã Ngọc Đông","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10964","Xã Thạnh Quới","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10965","Xã Hòa Tú 1","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10966","Xã Gia Hòa 1","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10967","Xã Ngọc Tố","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10968","Xã Gia Hòa 2","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10969","Xã Hòa Tú 2","559","Huyện Mỹ Xuyên","51","Sóc Trăng"
"10970","Phường 1","560","Thị xã Ngã Năm","51","Sóc Trăng"
"10971","Phường 2","560","Thị xã Ngã Năm","51","Sóc Trăng"
"10972","Xã Vĩnh Quới","560","Thị xã Ngã Năm","51","Sóc Trăng"
"10973","Xã Tân Long","560","Thị xã Ngã Năm","51","Sóc Trăng"
"10974","Xã Long Bình","560","Thị xã Ngã Năm","51","Sóc Trăng"
"10975","Phường 3","560","Thị xã Ngã Năm","51","Sóc Trăng"
"10976","Xã Mỹ Bình","560","Thị xã Ngã Năm","51","Sóc Trăng"
"10977","Xã Mỹ Quới","560","Thị xã Ngã Năm","51","Sóc Trăng"
"10978","Thị trấn Phú Lộc","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10979","Thị trấn Hưng Lợi","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10980","Xã Lâm Tân","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10981","Xã Thạnh Tân","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10982","Xã Lâm Kiết","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10983","Xã Tuân Tức","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10984","Xã Vĩnh Thành","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10985","Xã Thạnh Trị","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10986","Xã Vĩnh Lợi","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10987","Xã Châu Hưng","561","Huyện Thạnh Trị","51","Sóc Trăng"
"10988","Phường 1","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10989","Xã Hòa Đông","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10990","Phường Khánh Hòa","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10991","Xã Vĩnh Hiệp","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10992","Xã Vĩnh Hải","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10993","Xã Lạc Hòa","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10994","Phường 2","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10995","Phường Vĩnh Phước","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10996","Xã Vĩnh Tân","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10997","Xã Lai Hòa","562","Thị xã Vĩnh Châu","51","Sóc Trăng"
"10998","Phường 2","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"10999","Phường 3","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11000","Phường 5","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11001","Phường 7","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11002","Phường 1","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11003","Phường 8","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11004","Phường Nhà Mát","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11005","Xã Vĩnh Trạch","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11006","Xã Vĩnh Trạch Đông","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11007","Xã Hiệp Thành","702","Thành phố Bạc Liêu","7","Bạc Liêu"
"11008","Thị trấn Ngan Dừa","74","Huyện Hồng Dân","7","Bạc Liêu"
"11009","Xã Ninh Quới","74","Huyện Hồng Dân","7","Bạc Liêu"
"11010","Xã Ninh Quới A","74","Huyện Hồng Dân","7","Bạc Liêu"
"11011","Xã Ninh Hòa","74","Huyện Hồng Dân","7","Bạc Liêu"
"11012","Xã Lộc Ninh","74","Huyện Hồng Dân","7","Bạc Liêu"
"11013","Xã Vĩnh Lộc","74","Huyện Hồng Dân","7","Bạc Liêu"
"11014","Xã Vĩnh Lộc A","74","Huyện Hồng Dân","7","Bạc Liêu"
"11015","Xã Ninh Thạnh Lợi A","74","Huyện Hồng Dân","7","Bạc Liêu"
"11016","Xã Ninh Thạnh Lợi","74","Huyện Hồng Dân","7","Bạc Liêu"
"11017","Thị trấn Phước Long","73","Huyện Phước Long","7","Bạc Liêu"
"11018","Xã Vĩnh Phú Đông","73","Huyện Phước Long","7","Bạc Liêu"
"11019","Xã Vĩnh Phú Tây","73","Huyện Phước Long","7","Bạc Liêu"
"11020","Xã Phước Long","73","Huyện Phước Long","7","Bạc Liêu"
"11021","Xã Hưng Phú","73","Huyện Phước Long","7","Bạc Liêu"
"11022","Xã Vĩnh Thanh","73","Huyện Phước Long","7","Bạc Liêu"
"11023","Xã Phong Thạnh Tây A","73","Huyện Phước Long","7","Bạc Liêu"
"11024","Xã Phong Thạnh Tây B","73","Huyện Phước Long","7","Bạc Liêu"
"11025","Thị trấn Hòa Bình","78","Huyện Hòa Bình","7","Bạc Liêu"
"11026","Xã Vĩnh Hưng","75","Huyện Vĩnh Lợi","7","Bạc Liêu"
"11027","Xã Vĩnh Hưng A","75","Huyện Vĩnh Lợi","7","Bạc Liêu"
"11028","Thị trấn Châu Hưng","75","Huyện Vĩnh Lợi","7","Bạc Liêu"
"11029","Xã Châu Hưng A","75","Huyện Vĩnh Lợi","7","Bạc Liêu"
"11030","Xã Hưng Thành","75","Huyện Vĩnh Lợi","7","Bạc Liêu"
"11031","Xã Hưng Hội","75","Huyện Vĩnh Lợi","7","Bạc Liêu"
"11032","Xã Châu Thới","75","Huyện Vĩnh Lợi","7","Bạc Liêu"
"11033","Xã Minh Diệu","78","Huyện Hòa Bình","7","Bạc Liêu"
"11034","Xã Vĩnh Bình","78","Huyện Hòa Bình","7","Bạc Liêu"
"11035","Xã Long Thạnh","75","Huyện Vĩnh Lợi","7","Bạc Liêu"
"11036","Xã Vĩnh Mỹ B","78","Huyện Hòa Bình","7","Bạc Liêu"
"11037","Xã Vĩnh Hậu","78","Huyện Hòa Bình","7","Bạc Liêu"
"11038","Xã Vĩnh Hậu A","78","Huyện Hòa Bình","7","Bạc Liêu"
"11039","Xã Vĩnh Mỹ A","78","Huyện Hòa Bình","7","Bạc Liêu"
"11040","Xã Vĩnh Thịnh","78","Huyện Hòa Bình","7","Bạc Liêu"
"11041","Phường 1","76","Thị xã Giá Rai","7","Bạc Liêu"
"11042","Phường Hộ Phòng","76","Thị xã Giá Rai","7","Bạc Liêu"
"11043","Xã Phong Thạnh Đông","76","Thị xã Giá Rai","7","Bạc Liêu"
"11044","Phường Láng Tròn","76","Thị xã Giá Rai","7","Bạc Liêu"
"11045","Xã Phong Tân","76","Thị xã Giá Rai","7","Bạc Liêu"
"11046","Xã Tân Phong","76","Thị xã Giá Rai","7","Bạc Liêu"
"11047","Xã Phong Thạnh","76","Thị xã Giá Rai","7","Bạc Liêu"
"11048","Xã Phong Thạnh A","76","Thị xã Giá Rai","7","Bạc Liêu"
"11049","Xã Phong Thạnh Tây","76","Thị xã Giá Rai","7","Bạc Liêu"
"11050","Xã Tân Thạnh","76","Thị xã Giá Rai","7","Bạc Liêu"
"11051","Thị trấn Gành Hào","77","Huyện Đông Hải","7","Bạc Liêu"
"11052","Xã Long Điền Đông","77","Huyện Đông Hải","7","Bạc Liêu"
"11053","Xã Long Điền Đông A","77","Huyện Đông Hải","7","Bạc Liêu"
"11054","Xã Long Điền","77","Huyện Đông Hải","7","Bạc Liêu"
"11055","Xã Long Điền Tây","77","Huyện Đông Hải","7","Bạc Liêu"
"11056","Xã Điền Hải","77","Huyện Đông Hải","7","Bạc Liêu"
"11057","Xã An Trạch","77","Huyện Đông Hải","7","Bạc Liêu"
"11058","Xã An Trạch A","77","Huyện Đông Hải","7","Bạc Liêu"
"11059","Xã An Phúc","77","Huyện Đông Hải","7","Bạc Liêu"
"11060","Xã Định Thành","77","Huyện Đông Hải","7","Bạc Liêu"
"11061","Xã Định Thành A","77","Huyện Đông Hải","7","Bạc Liêu"
"11062","Phường 9","152","Thành phố Cà Mau","14","Cà Mau"
"11063","Phường 4","152","Thành phố Cà Mau","14","Cà Mau"
"11064","Phường 1","152","Thành phố Cà Mau","14","Cà Mau"
"11065","Phường 5","152","Thành phố Cà Mau","14","Cà Mau"
"11066","Phường 2","152","Thành phố Cà Mau","14","Cà Mau"
"11067","Phường 8","152","Thành phố Cà Mau","14","Cà Mau"
"11068","Phường 6","152","Thành phố Cà Mau","14","Cà Mau"
"11069","Phường 7","152","Thành phố Cà Mau","14","Cà Mau"
"11070","Phường Tân Xuyên","152","Thành phố Cà Mau","14","Cà Mau"
"11071","Xã An Xuyên","152","Thành phố Cà Mau","14","Cà Mau"
"11072","Phường Tân Thành","152","Thành phố Cà Mau","14","Cà Mau"
"11073","Xã Tân Thành","152","Thành phố Cà Mau","14","Cà Mau"
"11074","Xã Tắc Vân","152","Thành phố Cà Mau","14","Cà Mau"
"11075","Xã Lý Văn Lâm","152","Thành phố Cà Mau","14","Cà Mau"
"11076","Xã Định Bình","152","Thành phố Cà Mau","14","Cà Mau"
"11077","Xã Hòa Thành","152","Thành phố Cà Mau","14","Cà Mau"
"11078","Xã Hòa Tân","152","Thành phố Cà Mau","14","Cà Mau"
"11079","Thị trấn U Minh","157","Huyện U Minh","14","Cà Mau"
"11080","Xã Khánh Hòa","157","Huyện U Minh","14","Cà Mau"
"11081","Xã Khánh Thuận","157","Huyện U Minh","14","Cà Mau"
"11082","Xã Khánh Tiến","157","Huyện U Minh","14","Cà Mau"
"11083","Xã Nguyễn Phích","157","Huyện U Minh","14","Cà Mau"
"11084","Xã Khánh Lâm","157","Huyện U Minh","14","Cà Mau"
"11085","Xã Khánh An","157","Huyện U Minh","14","Cà Mau"
"11086","Xã Khánh Hội","157","Huyện U Minh","14","Cà Mau"
"11087","Thị trấn Thới Bình","158","Huyện Thới Bình","14","Cà Mau"
"11088","Xã Biển Bạch","158","Huyện Thới Bình","14","Cà Mau"
"11089","Xã Tân Bằng","158","Huyện Thới Bình","14","Cà Mau"
"11090","Xã Trí Phải","158","Huyện Thới Bình","14","Cà Mau"
"11091","Xã Trí Lực","158","Huyện Thới Bình","14","Cà Mau"
"11092","Xã Biển Bạch Đông","158","Huyện Thới Bình","14","Cà Mau"
"11093","Xã Thới Bình","158","Huyện Thới Bình","14","Cà Mau"
"11094","Xã Tân Phú","158","Huyện Thới Bình","14","Cà Mau"
"11095","Xã Tân Lộc Bắc","158","Huyện Thới Bình","14","Cà Mau"
"11096","Xã Tân Lộc","158","Huyện Thới Bình","14","Cà Mau"
"11097","Xã Tân Lộc Đông","158","Huyện Thới Bình","14","Cà Mau"
"11098","Xã Hồ Thị Kỷ","158","Huyện Thới Bình","14","Cà Mau"
"11099","Thị trấn Trần Văn Thời","156","Huyện Trần Văn Thời","14","Cà Mau"
"11100","Thị trấn Sông Đốc","156","Huyện Trần Văn Thời","14","Cà Mau"
"11101","Xã Khánh Bình Tây Bắc","156","Huyện Trần Văn Thời","14","Cà Mau"
"11102","Xã Khánh Bình Tây","156","Huyện Trần Văn Thời","14","Cà Mau"
"11103","Xã Trần Hợi","156","Huyện Trần Văn Thời","14","Cà Mau"
"11104","Xã Khánh Lộc","156","Huyện Trần Văn Thời","14","Cà Mau"
"11105","Xã Khánh Bình","156","Huyện Trần Văn Thời","14","Cà Mau"
"11106","Xã Khánh Hưng","156","Huyện Trần Văn Thời","14","Cà Mau"
"11107","Xã Khánh Bình Đông","156","Huyện Trần Văn Thời","14","Cà Mau"
"11108","Xã Khánh Hải","156","Huyện Trần Văn Thời","14","Cà Mau"
"11109","Xã Lợi An","156","Huyện Trần Văn Thời","14","Cà Mau"
"11110","Xã Phong Điền","156","Huyện Trần Văn Thời","14","Cà Mau"
"11111","Xã Phong Lạc","156","Huyện Trần Văn Thời","14","Cà Mau"
"11112","Thị trấn Cái Nước","155","Huyện Cái Nước","14","Cà Mau"
"11113","Xã Thạnh Phú","155","Huyện Cái Nước","14","Cà Mau"
"11114","Xã Lương Thế Trân","155","Huyện Cái Nước","14","Cà Mau"
"11115","Xã Phú Hưng","155","Huyện Cái Nước","14","Cà Mau"
"11116","Xã Tân Hưng","155","Huyện Cái Nước","14","Cà Mau"
"11117","Xã Hưng Mỹ","155","Huyện Cái Nước","14","Cà Mau"
"11118","Xã Hòa Mỹ","155","Huyện Cái Nước","14","Cà Mau"
"11119","Xã Đông Hưng","155","Huyện Cái Nước","14","Cà Mau"
"11120","Xã Đông Thới","155","Huyện Cái Nước","14","Cà Mau"
"11121","Xã Tân Hưng Đông","155","Huyện Cái Nước","14","Cà Mau"
"11122","Xã Trần Thới","155","Huyện Cái Nước","14","Cà Mau"
"11123","Thị trấn Đầm Dơi","153","Huyện Đầm Dơi","14","Cà Mau"
"11124","Xã Tạ An Khương","153","Huyện Đầm Dơi","14","Cà Mau"
"11125","Xã Tạ An Khương Đông","153","Huyện Đầm Dơi","14","Cà Mau"
"11126","Xã Trần Phán","153","Huyện Đầm Dơi","14","Cà Mau"
"11127","Xã Tân Trung","153","Huyện Đầm Dơi","14","Cà Mau"
"11128","Xã Tân Đức","153","Huyện Đầm Dơi","14","Cà Mau"
"11129","Xã Tân Thuận","153","Huyện Đầm Dơi","14","Cà Mau"
"11130","Xã Tạ An Khương Nam","153","Huyện Đầm Dơi","14","Cà Mau"
"11131","Xã Tân Duyệt","153","Huyện Đầm Dơi","14","Cà Mau"
"11132","Xã Tân Dân","153","Huyện Đầm Dơi","14","Cà Mau"
"11133","Xã Tân Tiến","153","Huyện Đầm Dơi","14","Cà Mau"
"11134","Xã Quách Phẩm Bắc","153","Huyện Đầm Dơi","14","Cà Mau"
"11135","Xã Quách Phẩm","153","Huyện Đầm Dơi","14","Cà Mau"
"11136","Xã Thanh Tùng","153","Huyện Đầm Dơi","14","Cà Mau"
"11137","Xã Ngọc Chánh","153","Huyện Đầm Dơi","14","Cà Mau"
"11138","Xã Nguyễn Huân","153","Huyện Đầm Dơi","14","Cà Mau"
"11139","Thị Trấn Năm Căn","159","Huyện Năm Căn","14","Cà Mau"
"11140","Xã Hàm Rồng","159","Huyện Năm Căn","14","Cà Mau"
"11141","Xã Hiệp Tùng","159","Huyện Năm Căn","14","Cà Mau"
"11142","Xã Đất Mới","159","Huyện Năm Căn","14","Cà Mau"
"11143","Xã Lâm Hải","159","Huyện Năm Căn","14","Cà Mau"
"11144","Xã Hàng Vịnh","159","Huyện Năm Căn","14","Cà Mau"
"11145","Xã Tam Giang","159","Huyện Năm Căn","14","Cà Mau"
"11146","Xã Tam Giang Đông","159","Huyện Năm Căn","14","Cà Mau"
"11147","Thị trấn Cái Đôi Vàm","160","Huyện Phú Tân","14","Cà Mau"
"11148","Xã Phú Thuận","160","Huyện Phú Tân","14","Cà Mau"
"11149","Xã Phú Mỹ","160","Huyện Phú Tân","14","Cà Mau"
"11150","Xã Phú Tân","160","Huyện Phú Tân","14","Cà Mau"
"11151","Xã Tân Hải","160","Huyện Phú Tân","14","Cà Mau"
"11152","Xã Việt Thắng","160","Huyện Phú Tân","14","Cà Mau"
